DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
BOL;BOG;1;595038;1120539859
BOL;BOG;24;311328;585128523
BOL;BOG;1;3250;61243975
BOL;BOG;1000;10000;18798800
BOL;BOG;10136;100619;191783839
BOL;BOG;16429;747905;1413188196
BOL;BOG;29758;1281077;2435614518
BOL;BOG;4814;66993;126218832
BOL;BOG;2723;94487;178125948
BOL;BOG;112619;1535462;2905225764
BOL;BOG;9889;61169;115945004
BOL;BOG;208;1784;3363179
BOL;BOG;210074;777479;146499982
BOL;BOG;4612;240558;453561933
BOL;BOG;26018;19125;359446725
BOL;BOG;494;71733;135121798
BOL;BOG;2046;31958;60197687
BOL;BOG;802;29283;55204019
BOL;BOG;915;29059;54973463
BOL;BOG;5229;27484;51812562
BOL;BOG;203363;2793503;5269034365
BOL;BOG;33;5588;10543327
BOL;BOG;5;15693;29609239
BOL;BOG;38496;413097;778801435
BOL;BOG;44;2374;4479216
BOL;BOG;1928;272802;517632306
BOL;BOG;16837;280054;529454626
BOL;BOG;2124;6642;1250781588
BOL;BOG;500;22048;417602349
BOL;BOG;700;197082;373285133
BOL;BOG;1160;555101;1045332897
BOL;BOG;980;791948;1491369322
BOL;BOG;55;68634;129996914
BOL;BOG;4;6572;12377836
BOL;BOG;11102;1414291;2666471761
BOL;BOG;200;19647;37016127
BOL;BOG;70;25302;47916169
BOL;BOG;62;89888;170227198
BOL;BOG;969;4955436;9380495402
BOL;BOG;46;42935;80874513
BOL;BOG;15;7166;13511636
BOL;BOG;159;6698;12629213
BOL;BOG;64433;378486;713642923
BOL;BOG;32;30942;5834176
BOL;BOG;3;513468;967075901
BOL;BOG;400;80509;1518270926
BOL;BOG;75;9886;186434142
BOL;BOG;1;2034993;384603502
BOL;BOG;2;1063031;20040154109
BOL;BOG;6507;2021684;3802605652
BOL;BOG;1;73893;139188549
BOL;BOG;38884;33166874;6240579413
BOL;BOG;561;1650;310802251
BOL;BUN;61894;548796;1031451106
BOL;BUN;6592;27544;517683971
BOL;BUN;11777;396849;745869759
BOL;BUN;864;13875;26077785
BOL;BUN;90412;970508;1824050376
BOL;BUN;20664;117287;220438571
BOL;BUN;1274;8977;16872092
BOL;BUN;47833;281613;529286001
BOL;BUN;144054;4345;81663406
BOL;BUN;558;34156;64195519
BOL;BUN;3221;107883;202763941
BOL;BUN;104237;215218;4044979266
BOL;BUN;8995;228979;430361451
BOL;BUN;225;33131;62269052
BOL;BUN;7804;103097;19376875
BOL;BUN;65482;388978;734845569
BOL;BUN;6863;286685;541596701
BOL;BUN;156767;5250332;9918769704
BOL;BUN;876;14068;26576844
BOL;BUN;10724;421835;796918027
BOL;BUN;221327;2925822;5527375148
BOL;BUN;49007;257484;486431049
BOL;BUN;9971;64325;12152086
BOL;BUN;85915;617606;1166762726
BOL;BUN;75;6015;11363358
BOL;BUN;1546;32766;61900544
BOL;BUN;12143;737922;1394060105
BOL;BUN;619;70986;134104622
BOL;BUN;346;4406;8323683
BOL;BUN;248855;4336997;8193324622
BOL;BUN;14134;367166;693638992
BOL;BUN;215;1759;332305
BOL;BUN;159;20374;3848995
BOL;BUN;34299;503055;950356414
BOL;BUN;5113;342617;647261758
BOL;BUN;36416;2402815;4539326014
BOL;CTG;22200;137346;25819399848
BOL;CTG;3840;663552;12473981337
BRA;BOG;51;107445;203476118
BRA;BOG;2823;4750908;8949047854
BRA;BOG;115974;736776;1385050467
BRA;BOG;391742;1871748;3571837991
BRA;BOG;2333;16524;31147244
BRA;BOG;2766;3756;70799473
BRA;BOG;8000;1760;33175472
BRA;BOG;39200;10237;1938652349
BRA;BOG;61680;79824;1508011061
BRA;BOG;49172;41668987;78607200243
BRA;BOG;25950;87325;1653987895
BRA;BOG;4280704;19905273;37510127669
BRA;BOG;1403087;7748635;14590282397
BRA;BOG;36316;582096;10969052239
BRA;BOG;196695;726457;13683907281
BRA;BOG;153333;2153075;4060354958
BRA;BOG;650;1825;34400703
BRA;BOG;680;1088;20494112
BRA;BOG;14800;2524;47543326
BRA;BOG;14500;2030;38238095
BRA;BOG;2425;11755;221423058
BRA;BOG;400;2500;4709125
BRA;BOG;1350;9750;183655875
BRA;BOG;15327;672685;12671031
BRA;BOG;1250;625;118073125
BRA;BOG;1827;559548;105399259
BRA;BOG;3376831;1545399;29096828454
BRA;BOG;2500;1250;23853625
BRA;BOG;7150;2162;407333772
BRA;BOG;600;2340;44150652
BRA;BOG;4;25;473515
BRA;BOG;4;182;3447189
BRA;BOG;125;390;7358442
BRA;BOG;4;184;348507
BRA;BOG;1725;11400;21509292
BRA;BOG;1068;75332;1426833279
BRA;BOG;1890;9870;186225186
BRA;BOG;16;184;348507
BRA;BOG;20;70;1320746
BRA;BOG;4;234;44321
BRA;BOG;88111;559764;1053666168
BRA;BOG;163;330028;621224906
BRA;BOG;1500;19710;371009214
BRA;BOG;16;46105;868816452
BRA;BOG;2482944;11545689;21777188368
BRA;BOG;608551;30212;5679493456
BRA;BOG;195624;31356;5915465376
BRA;BOG;2954445;14233594;26846683304
BRA;BOG;150;27;5090904
BRA;BOG;126;966;18196059
BRA;BOG;239;1802;33943373
BRA;BOG;1562;2032;3827577
BRA;BOG;1;12;2262228
BRA;BOG;2;14;2639266
BRA;BOG;9;8;1508152
BRA;BOG;796;9463;1782498
BRA;BOG;1;4;754076
BRA;BOG;1;100;189406
BRA;BOG;1;100;189406
BRA;BOG;100;200;376730
BRA;BOG;279;286;53815116
BRA;BOG;377;975;1832474
BRA;BOG;306;504;94849904
BRA;BOG;309;238;44797388
BRA;BOG;225600;734516;1384702218
BRA;BOG;15984;405234;765555916
BRA;BOG;1050;390;7351383
BRA;BOG;388;2002;379190812
BRA;BOG;345;9645;182682087
BRA;BOG;1314;10512;1991035872
BRA;BOG;28488;160245;3035136447
BRA;BOG;80;300;568218
BRA;BOG;2535;19037;35964129
BRA;BOG;16433;235068;443147843
BRA;BOG;100000;10000;18798800
BRA;BOG;6500;1495;282430915
BRA;BOG;9600;1344;254561664
BRA;BOG;7475;715;13542529
BRA;BOG;1415989;5366721;10164245157
BRA;BOG;498;1322439;2492043725
BRA;BOG;216;73711;1393101045
BRA;BOG;15565;393795;742291761
BRA;BOG;500;100;187988
BRA;BOG;55200;14676;2762184636
BRA;BOG;164640;214176;4034844667
BRA;BOG;1382304;2213094;4171302848
BRA;BOG;1;4545;8568189
BRA;BOG;1;995;1875764
BRA;BOG;8;150777;284243293
BRA;BOG;1;1645;3101138
BRA;BOG;1;1753;3304738
BRA;BOG;3;236;4449048
BRA;BOG;1;1398;2635496
BRA;BOG;1;805;1517578
BRA;BOG;2;13688;25804481
BRA;BOG;13000;99840;1880406528
BRA;BOG;2;8408;15850678
BRA;BOG;298775;142274;2681822218
BRA;BOG;11708;650355;1222329215
BRA;BOG;40000;509638;957844235
BRA;BOG;40000;58668;110264159
BRA;BOG;59;2;375892
BRA;BOG;1;2;375892
BRA;BOG;4;8;1503568
BRA;BOG;8;16;3007136
BRA;BOG;2;4;751784
BRA;BOG;4;8;1503568
BRA;BOG;1;2;375892
BRA;BOG;1;750;14312175
BRA;BOG;1068480;4968432;9340055948
BRA;BOG;378456;4000619;7544157605
BRA;BOG;73234;117384;2206678339
BRA;BOG;400;8336;157546232
BRA;BOG;109686;19910;375657898
BRA;BOG;2;64126;120889694
BRA;BOG;1;33414;6292324
BRA;BOG;1;9262;174468294
BRA;BOG;51775;14679;2764261206
BRA;BOG;78350;25000;4713098135
BRA;BOG;81100;24330;458292045
BRA;BOG;65745;2165744;4076666561
BRA;BOG;17150;26915;506847131
BRA;BOG;459000;59610;1123761759
BRA;BOG;77025;1156625;2178410658
BRA;BOG;250;89625;1688920388
BRA;BOG;2500;7875;148121663
BRA;BOG;148;1554;292068084
BRA;BOG;1;6340;119621852
BRA;BOG;1;88616;166678721
BRA;BOG;1;2306046;4351001472
BRA;BOG;2921;137087;257948402
BRA;BOG;12;49649;93520346
BRA;BOG;828;11944;22448509
BRA;BOG;1494;129358;2443792529
BRA;BOG;15427;135058;25465456
BRA;BOG;57120;181417;3416771412
BRA;BOG;7056;10332;194335621
BRA;BOG;6912;103104;193929345
BRA;BOG;7350;1064;200395888
BRA;BOG;5748;292067;55038345
BRA;BOG;1867;80752;151771769
BRA;BOG;4842;68819;129705754
BRA;BOG;528;25487;47902307
BRA;BOG;17072;199934;376545956
BRA;BOG;8884;20849;39185279
BRA;BOG;8476;45711;85927859
BRA;BOG;9350;29095;547899583
BRA;BOG;19950;7581;1427995065
BRA;BOG;121241;436514;822316433
BRA;BOG;13753;587035;1106631618
BRA;BOG;1844;243249;458593027
BRA;BOG;15787;159578;300758319
BRA;BOG;47932;412291;776438518
BRA;BOG;48134;145992;274788839
BRA;BOG;1826;10436;19614253
BRA;BOG;885;99501;187591176
BRA;BOG;569;8651;16297316
BRA;BOG;2200;92523;174315282
BRA;BOG;6000;43718;82367335
BRA;BOG;13465;424237;79955427
BRA;BOG;286;67833;127802346
BRA;BOG;4353798;2438562;4593397312
BRA;BOG;2160;683374;130407577
BRA;BOG;18208;990408;1864919154
BRA;BOG;20;137533;259064035
BRA;BOG;11300;270451;509537905
BRA;BOG;452;26784;50501768
BRA;BOG;2653;104878;197661684
BRA;BOG;1944;58111;109484611
BRA;BOG;16;1567;295461
BRA;BOG;5424;142752;268953333
BRA;BOG;25;13205;24879012
BRA;BOG;6131;157155;296089449
BRA;BOG;852;4571;86125922
BRA;BOG;109;1281;2415351
BRA;BOG;8883;9282;1758066492
BRA;BOG;47;225;4241183
BRA;BOG;2;74;139528
BRA;BOG;32;6438;1214709
BRA;BOG;281631;240239984;4522017943
BRA;BOG;4;2;37673
BRA;BOG;26136;4218656;7969758355
BRA;BOG;9720;156452;2955644248
BRA;BOG;1;2;37673
BRA;BOG;232853;313209;594706527
BRA;CTG;27;2700;5085855
BRA;CTG;46121;310484;583672662
BRA;CTG;2059;1074036;2019028737
BRA;CTG;356;179447;337325689
BRA;CTG;7813;310088;582928229
BRA;CTG;65715;710576;1335797611
BRA;CTG;30785;1196247;2248419855
BRA;CTG;2387;17178;32285364
BRA;CTG;262;1172;2203219
BRA;CTG;1409;66717;12539749
BRA;CTG;818;26112;49087427
BRA;CTG;23219;435617;818724727
BRA;CTG;226892;538955;1013147829
BRA;CTG;5935;33287;62575566
BRA;CTG;49304;819096;1539458168
BRA;CTG;7211;252068;473751723
BRA;CTG;9525;99238;186555531
BRA;CTG;45223;428752;80600231
BRA;CTG;4211;295991;556318652
BRA;CTG;5069;37978;71378132
BRA;CTG;16;312;586523
BRA;CTG;15382;585319;1100171496
BRA;CTG;18728;39133;73565344
BRA;CTG;10000;66309;124652963
BRA;CTG;115562;2534333;4763788462
BRA;CTG;5072;114323;214913521
BRA;CTG;8000;13625;25613365
BRA;CTG;44534;3293818;6190599178
BRA;CTG;3868;242636;456024657
BRA;CTG;31000;723013;1359083076
BRA;CTG;61000;1330695;2501546917
KHM;BOG;2900089;9870458;18650461917
CAN;BOG;3718;22808;4297401665
CAN;BOG;21923;135084;2545515764
CAN;BOG;2139;13524;2548792351
CAN;BOG;2016;26712;503160588
CAN;BOG;1581;8466;159469809
CAN;BOG;28622;133721;2518902477
CAN;BOG;3184;15357;289279809
CAN;BOG;39162;126042;2374253154
CAN;BOG;27024;22724;428051988
CAN;BOG;1234;5920;11151504
CAN;BOG;41;1236;23281914
CAN;BOG;81;38808;73100689
CAN;BOG;69;2444;46036406
CAN;BOG;41;17864;34089693
CAN;BOG;40;10208;19479824
CAN;BOG;352;15140;285467728
CAN;BOG;17800;7436;1399536996
CAN;BOG;2;90;1694106
CAN;BOG;41;81;15246954
CAN;BOG;109;117232;2206551897
CAN;BOG;41;66;12423444
CAN;BOG;40;93;17505762
CAN;BOG;4;140;2635276
CAN;BOG;4;196;36893864
CAN;BOG;4;164;30870376
CAN;BOG;5;227;42729118
CAN;BOG;112;8428;159631377
CAN;BOG;378;28266;535375
CAN;BOG;123;64;1205536
CAN;BOG;81;4974;94210544
CAN;BOG;34344;314124;593786323
CAN;BOG;33;350322;659676057
CAN;BOG;16732;328715;627283547
CAN;BOG;1665;5812;109567243
CAN;BOG;4580;26325;49476785
CAN;BOG;10248;165609;312374103
CAN;BOG;12;216;41219064
CAN;BOG;2;66;12594714
CAN;BOG;150;1110;20891421
CAN;BOG;3500;107044;2019684783
CAN;BOG;510;2800;5291860
CAN;BOG;360;4015;755185365
CAN;BOG;430;43078;81025841
CAN;BOG;1526;40908;769933559
CAN;BOG;102;408;76790088
CAN;BOG;24;96;18068256
CAN;BOG;4065;15447;290729532
CAN;BOG;5;36;6869844
CAN;BOG;30;19368;369597607
CAN;BOG;15;51303;97901002
CAN;BOG;150;7804;148922952
CAN;BOG;15;30415;5804064
CAN;BOG;50;3888;74194315
CAN;BOG;5;36;6869844
CAN;BOG;10;84;16029636
CAN;BOG;60;88596;169066861
CAN;BOG;15;169;32250101
CAN;BOG;532;1120;21158704
CAN;BOG;500;23250;43707210
CAN;BOG;3728;620;11698036
CAN;BOG;941;112475;213001781
CAN;BOG;7169;3825;72169335
CAN;BOG;314;569;107092059
CAN;BOG;1;1839;346978842
CAN;BOG;60;10;188091
CAN;BOG;360;10;188091
CAN;BOG;50;5;940455
CAN;BOG;48;5;940455
CAN;BOG;1;100;189406
CAN;BOG;1;50;941055
CAN;BOG;733;117;21989682
CAN;BOG;37000;7595;143067015
CAN;BOG;232950;233906;4396169708
CAN;BOG;18000;2560;4822272
CAN;BOG;20000;4532;856171844
CAN;BOG;6350;23495;441579127
CAN;BOG;2000;306;57680082
CAN;BOG;5950;9065;170634121
CAN;BOG;1000;230;4335431
CAN;BOG;13600;11615;219427096
CAN;BOG;5766;939;176998683
CAN;BOG;10150;14385;270774609
CAN;BOG;11160;24912;469583726
CAN;BOG;28032;7884;1486796256
CAN;BOG;46500;8328;1577131656
CAN;BOG;7800;2480;46768832
CAN;BOG;35;18725;35261797
CAN;BOG;72;3528;66677436
CAN;BOG;85;3264;61687968
CAN;BOG;31;279;52729605
CAN;BOG;725;2465;46587268
CAN;BOG;12825;5700;10772715
CAN;BOG;58;2581;4877961
CAN;BOG;100;1106;208239234
CAN;BOG;117;597;112388634
CAN;BOG;112;4312;81200997
CAN;BOG;1340;465245;876121469
CAN;BOG;3;1390344;2613095934
CAN;BOG;6000;2880;54128448
CAN;BOG;9225;19465;367726941
CAN;BOG;189000;18900;35720055
CAN;BOG;50600;38245;722513067
CAN;BOG;19425;378288;713144755
CAN;BOG;10800;2088;392984568
CAN;BOG;200;2;376468
CAN;BOG;3100;558;105181326
CAN;BOG;250;55;1035287
CAN;BOG;464;139925;262983441
CAN;BOG;78;918;172897956
CAN;BOG;2084;1529184;2880095729
CAN;BOG;20;120;2260104
CAN;BOG;4;44;8287048
CAN;BOG;40878;1996359;3759982468
CAN;BOG;396;235279;443129174
CAN;BOG;60;410;7722022
CAN;BOG;3176;2177444;4101041579
CAN;BOG;77;48965;92162851
CAN;BOG;412461;1684752;3172118726
CAN;BOG;78;5651;106432064
CAN;BOG;42;20875;39316393
CAN;BOG;2422;1121133;2111564314
CAN;BOG;475;475;894758
CAN;BOG;18;54;1017171
CAN;BOG;73250;190415;3589684539
CAN;BOG;5240;6751;127269177
CAN;BOG;20275;209375;394711656
CAN;BOG;12600;28794;541589225
CAN;BOG;3600;630;1186731
CAN;BOG;23125;6996;1318878924
CAN;BOG;4650;1395;262953315
CAN;BOG;300;4382;8259939
CAN;BOG;111000;118945;2238949313
CAN;BOG;3530;5659;106358641
CAN;BOG;7525;147455;277948251
CAN;BOG;8880;24379;460750911
CAN;BOG;51525;1020995;19296295
CAN;BOG;23600;5420;102010362
CAN;BOG;156400;31054;5851656212
CAN;BOG;8750;17675;332894485
CAN;BOG;600;260;4901494
CAN;BOG;170775;18805;3543045939
CAN;BOG;16800;1680;31641456
CAN;BOG;1400;3072;57858662
CAN;BOG;1275;600;1129884
CAN;BOG;200;18;3390156
CAN;BOG;1;1;1889
CAN;BOG;175;14;2644838
CAN;BOG;39950;9763;1844110111
CAN;BOG;46925;108175;2043609648
CAN;BOG;100930;249704;4719280748
CAN;BOG;7900;890;167871062
CAN;BOG;133525;1528125;2883545801
CAN;BOG;10550;1447;273475765
CAN;BOG;3300;591;111508698
CAN;BOG;10050;4221;794873394
CAN;BOG;22450;7542;1423779602
CAN;BOG;23950;7185;1354350945
CAN;BOG;140534;3334914;6300219481
CAN;BOG;150900;24930;4694866036
CAN;BOG;1800;576;10886112
CAN;BOG;77999;1732727;3268400652
CAN;BOG;4550;2068;389857292
CAN;BOG;92000;950375;1791766299
CAN;BOG;19750;3291;620107393
CAN;BOG;55750;83625;1575117975
CAN;BOG;58980;84492;1596856554
CAN;BOG;3900;773;145282258
CAN;BOG;1500;216;4068684
CAN;BOG;166550;1980595;3733797888
CAN;BOG;91875;1463875;2758406946
CAN;BOG;122750;184125;3468130756
CAN;BOG;1133;896;16926963
CAN;BOG;152825;22000;4157890001
CAN;BOG;5000;875;16509325
CAN;BOG;40560;83196;1563635542
CAN;BOG;1233;1587;29914474
CAN;BOG;375;64;12090688
CAN;BOG;12875;27344;516574645
CAN;BOG;7325;9776;184685259
CAN;BOG;93050;28596;5402270532
CAN;BOG;43687;29205;5519598975
CAN;BOG;41535;623025;1173816482
CAN;BOG;6640;15112;285660814
CAN;BOG;38920;53648;1010145528
CAN;BOG;17578;219725;41568001
CAN;BOG;12000;920;17291032
CAN;BOG;55350;58065;1093307823
CAN;BOG;10098;126225;238898251
CAN;BOG;1175;168;3175116
CAN;BOG;200;40;75598
CAN;BOG;24600;4856;918501717
CAN;BOG;107;520414;981417538
CAN;BOG;72;207484;391281627
CAN;BOG;103;558102;1052491076
CAN;BOG;39050;64105;1211378314
CAN;BOG;7600;15352;289142638
CAN;BOG;4500;1772;334055668
CAN;BOG;1700;494;93552238
CAN;BOG;7500;2240;42426944
CAN;BOG;450;5625;10594238
CAN;BOG;46714;730941;1381537097
CAN;BOG;145150;147885;2786734692
CAN;BOG;27025;363013;683508628
CAN;BOG;4200;630;11869578
CAN;BOG;2000;180;3388212
CAN;BOG;24000;1680;31738056
CAN;BOG;150272;2275718;4300648342
CAN;BOG;1500;270;5074542
CAN;BOG;32100;7344;1383183648
CAN;BOG;33425;404385;762342558
CAN;BOG;1596;15228;2883832956
CAN;BOG;105426;557938;1051395105
CAN;BOG;1523;1450;2730553
CAN;BOG;5384;73549;139003933
CAN;BOG;125300;61397;1157450104
CAN;BOG;18200;1812;341038332
CAN;BOG;67150;863013;1633079088
CAN;BOG;176062;2189657;4146066489
CAN;BOG;1400;448;84527744
CAN;BOG;5000;26099;49121189
CAN;BOG;9600;2784;524043456
CAN;BOG;11090;20923;39393458
CAN;BOG;10925;220595;416214234
CAN;BOG;1426;20916;3931957
CAN;BOG;54;9293;17469725
CAN;BOG;276;206348;387909478
CAN;BOG;2148;148452;279071946
CAN;BOG;258;2274;42748471
CAN;BOG;132;69754;13112915
CAN;BOG;108;12058;22667593
CAN;BOG;35294;280343;527011199
CAN;BOG;1197;117016;219976038
CAN;BOG;342;75768;142434748
CAN;BOG;1008;16437;30899588
CAN;BOG;65;3335;62679991
CAN;BOG;380;4625;86925025
CAN;BOG;92;6240;118171248
CAN;BOG;3;150;282351
CAN;BOG;3;135;2541159
CAN;BOG;24;14509;2735701
CAN;BOG;3;105;1976457
CAN;BOG;92;147973;279006051
CAN;BOG;122;231833;437125758
CAN;BOG;148;57515;1082627851
CAN;BOG;41;126;23717484
CAN;BOG;44;13878;26167247
CAN;BOG;54;41635;78503625
CAN;BOG;67;25904;486964115
CAN;BOG;3916;21152;399091706
CAN;BOG;595;595;1122075
CAN;BOG;266;21;3952914
CAN;BOG;150;225;4235265
CAN;BOG;175;2625;4941143
CAN;BOG;260;152;286113
CAN;BOG;280;508;9562287
CAN;BOG;60;6;112897
CAN;BOG;100;135;2541159
CAN;BOG;2;5030;9475011
CAN;BOG;3;2935854;5536550907
CAN;BOG;8;719754;1352748853
CAN;BOG;8;21;3955665
CAN;BOG;11;3476;6533003
CAN;BOG;3;7029;13210724
CAN;BOG;9;16174;30398386
CAN;BOG;15250;4270;80700865
CAN;BOG;2;100;188794
CAN;BOG;1419;915058;1728086978
CAN;BOG;250;71325;1340524845
CAN;BOG;510;327185;614937664
CAN;BOG;3950;15405;290176283
CAN;BOG;1556;81491;1534106872
CAN;BOG;300;153125;288265443
CAN;BOG;7279;255263;4805288643
CAN;BOG;630;3150;5920299
CAN;BOG;108;1026;1928326
CAN;BOG;60;9288;175076014
CAN;BOG;486;51516;975594553
CAN;BOG;1414;5656;1063022576
CAN;BOG;978;86226;1631867247
CAN;BOG;10525;431525;811033977
CAN;BOG;324;15312;287782915
CAN;BOG;3125;9375;176199375
CAN;BOG;324;218052;411021478
CAN;BOG;49145;1528353;287247833
CAN;BOG;264;17436;328663369
CAN;BOG;4;4952636;9327893695
CAN;BOG;5000;760;14321668
CAN;BOG;1800;480;9035232
CAN;BOG;2875;935;176121275
CAN;BOG;21200;65495;1232846189
CAN;BOG;31780;81248;1529927994
CAN;BOG;15620;22325;420698998
CAN;BOG;156650;197965;3726374381
CAN;BOG;13200;1716;32324292
CAN;BOG;47400;6198;1170907566
CAN;BOG;42975;539113;1014888519
CAN;BOG;206275;2781225;5235787139
CAN;BOG;2012;644;121038512
CAN;BOG;36640;52036;980202132
CAN;BOG;35970;50448;953048482
CAN;BOG;83475;226592;4265231853
CAN;BOG;105700;31176;587262312
CAN;BOG;540;1971;37331923
CAN;BOG;367;4404;8289428
CAN;BOG;1666;1925;36275278
CAN;BOG;581;351123;663331038
CAN;BOG;2132;968994;1835332776
CAN;BOG;60;2775;52234935
CAN;BOG;20;825;15529305
CAN;BOG;1150;790525;1497301782
CAN;BOG;733;2664;501455376
CAN;BOG;852;74451;1406094256
CAN;BOG;126;10101;190825062
CAN;BOG;72;62064;117101114
CAN;BOG;479;383362;723319754
CAN;BOG;200;5584;10503001
CAN;BOG;31970;95607;182445882
CAN;BOG;22200;4885;932199665
CAN;BOG;5950;107619;202267758
CAN;BOG;241075;7544025;14253409966
CAN;BOG;1260;15642;294435623
CAN;BOG;60730;80468;1516882289
CAN;BOG;2700;4455;84162524
CAN;BOG;12570;189915;358735199
CAN;BOG;190686;2614203;492752307
CAN;BOG;74600;1226425;2312841322
CAN;BOG;40775;6231;1177747574
CAN;BOG;2560;6592;124534086
CAN;BOG;1150;29057;54745131
CAN;BOG;3950;13035;245819244
CAN;BOG;1200;468;88191324
CAN;BOG;25320;73428;1381995731
CAN;BOG;28450;104004;1961016221
CAN;BOG;110608;3473044;6563432833
CAN;BOG;1440;432;81823392
CAN;BOG;163915;4367568;8224748206
CAN;BOG;450;146;27472328
CAN;BOG;1900;452;85611512
CAN;BOG;6200;2004;377641141
CAN;BOG;5250;1628;306962656
CAN;BOG;15900;74405;1400555077
CAN;BOG;240745;6396578;12024557507
CAN;BOG;9825;31605;595255149
CAN;BOG;50856;6180024;11647536816
CAN;BOG;87400;11750;2214225075
CAN;BOG;13850;1984;373433696
CAN;BOG;14250;2260;427963672
CAN;BOG;353805;5190355;9758675854
CAN;BOG;8075;132925;250396743
CAN;BOG;3450;543;102305586
CAN;BOG;234727;3043171;5733048322
CAN;BOG;680505;10190469;1918715474
CAN;BOG;51665;70205;1328247456
CAN;BOG;147875;2273025;4281237579
CAN;BOG;12100;152286;286915961
CAN;BOG;8800;1264;238145184
CAN;BOG;8850;1358;255878504
CAN;BOG;1832;19141;36062793
CAN;BOG;300;4975;9373199
CAN;BOG;5950;1480;27816008
CAN;BOG;20640;49536;931217357
CAN;BOG;1350879;16159634;30447162206
CAN;BOG;23900;41214;778099755
CAN;BOG;8940;15014;282872768
CAN;BOG;220675;644192;12128793033
CAN;BOG;16840;3128;589890752
CAN;BOG;39375;1030746;1937409317
CAN;BOG;2160;7884;14853929
CAN;BOG;150;139;26217656
CAN;BOG;8429;25171;47384587
CAN;BOG;35950;41292;777898001
CAN;BOG;1100;396;7459254
CAN;BOG;400;120;2258532
CAN;BOG;1600;570;10741251
CAN;BOG;21786;373186;702377102
CAN;BOG;16400;4369;822293859
CAN;BOG;7150;24624;464022043
CAN;BOG;3025;1421;267932392
CAN;BOG;110;575;10823455
CAN;BOG;624;2834;533455156
CAN;BOG;58916;1041312;1963918763
CAN;BOG;96173;81965296;15443409251
CAN;BOG;267380;234926;442227607
CAN;BOG;139;556036;1046520916
CAN;BOG;29;783753;147336159
COG;BOG;82;94;1770631
COG;BOG;2;158;2976167
COG;BOG;2;591522;1114220415
COG;BOG;10;532595;1003222572
COG;BOG;2;267839;504514932
COG;BOG;15;1762153;3319279498
COG;BOG;1;1019853;1917201258
COG;BOG;2;254798;478989664
KOR;BOG;360050;6769024;12765296221
KOR;BOG;40;292;5496433
KOR;BOG;46;6027;113448632
KOR;BOG;42;512;9637581
KOR;BOG;3216;14472;272601828
KOR;BOG;1984;74648;1402979301
KOR;BOG;42160;603852;113491568
KOR;BOG;3300;660;12437238
KOR;BOG;1750;924;174002136
KOR;BOG;2775;1452;273431928
KOR;BOG;24335;4527;851487957
KOR;BOG;6;8670;163426899
KOR;BOG;5400;5930;111622762
CRI;BOG;300;3378;63631386
CRI;BOG;11952;3202976;6021210523
CRI;BOG;224;46092;86647429
CRI;BOG;58;79908;150217451
CRI;BOG;184;4281;804776629
CRI;BOG;40;5832;1096346
CRI;BOG;1650;5115;96444348
CRI;BOG;1385;4274853;8050602378
CRI;BOG;303;600205;1130439783
CRI;BOG;208;292637;551126593
CRI;BOG;211;297432;560153536
CRI;BOG;116;117768;221773631
CRI;BOG;414;441012;830487338
CRI;BOG;220;102674;1935572538
CRI;BOG;76;3377;636740104
CRI;BOG;52;1770;33373704
CRI;BOG;48;7074;1333816848
CRI;BOG;48;500;942760
CRI;BOG;330;345636;650880976
CRI;BOG;101;80064;150771721
CRI;BOG;48;768;144807936
CRI;BOG;48;444;83717088
CRI;BOG;2;122;23047874
CRI;BOG;2;380;7178846
CRI;BOG;2;234;44206578
CRI;BOG;48;6212;1173552404
CRI;BOG;20;1232;232745744
CRI;BOG;147;6058;1144459186
CRI;BOG;46;432;81612144
CRI;BOG;104295;255115;48139984
CRI;BOG;648;12674;23883266
CRI;BOG;114;19875;37453046
CRI;BOG;92915;248728;467623972
CRI;BOG;576297;1448616;2735809972
CRI;BOG;15926;50569;95233887
CRI;BOG;80075;315883;594517958
CRI;BOG;112;17881;3368681
CRI;BOG;223273;40469;762466097
CRI;BOG;745;17664;33249654
CRI;BOG;21418;54062;101642833
CRI;BOG;76883;182033;3428229
CRI;BOG;26766;4905;92628672
CRI;BOG;320047;871115;1640632815
CRI;BOG;7259;32908;621688064
CRI;BOG;7006;170346;321114909
CRI;BOG;11239;370772;697874509
CRI;BOG;812;678749;1277623729
CRI;BOG;194;102252;192618367
CRI;BOG;96;25314;47648723
CRI;BOG;485;42838;807326607
CRI;BOG;244;194875;367228296
CRI;BOG;654;584261;1102103845
